date	location	variant	median_ga	median_freq	ga_upper_95	ga_lower_95	ga_upper_80	ga_lower_80	ga_upper_50	ga_lower_50
2022-02-12	Connecticut	Delta	0.54404974	0.0015363123	0.7035472	0.4128194	0.64839864	0.45440382	0.5963134	0.49620333
2022-02-13	Connecticut	Delta	0.5626104	0.0013908816	0.73577803	0.42563152	0.674261	0.46800116	0.6180021	0.51277244
2022-02-14	Connecticut	Delta	0.58353984	0.0012619188	0.76795137	0.43767035	0.700492	0.48320553	0.6409838	0.52960885
2022-02-15	Connecticut	Delta	0.6052822	0.0011604158	0.80771136	0.4504942	0.7293999	0.49811208	0.66783077	0.5478021
2022-02-16	Connecticut	Delta	0.6293925	0.0010703851	0.8483789	0.46246204	0.7617988	0.51415324	0.69533086	0.5667489
2022-02-17	Connecticut	Delta	0.65398514	0.0009936423	0.8916775	0.47919878	0.79806745	0.52983326	0.7266946	0.5860965
2022-02-18	Connecticut	Delta	0.6781229	0.00092571566	0.9354561	0.4928505	0.83569354	0.5464281	0.75881946	0.60580873
2022-02-19	Connecticut	Delta	0.70346487	0.0008738454	0.978404	0.5063884	0.874494	0.56357175	0.790542	0.62645763
2022-02-20	Connecticut	Delta	0.7289386	0.0008369398	1.0239115	0.51932055	0.91103494	0.58220863	0.82268834	0.6466824
2022-02-21	Connecticut	Delta	0.75275177	0.0007986625	1.0686045	0.53032905	0.94853884	0.59830606	0.8529341	0.6668441
2022-02-22	Connecticut	Delta	0.77817833	0.0007686773	1.1122991	0.5426195	0.9833174	0.61411303	0.8831235	0.68419147
2022-02-23	Connecticut	Delta	0.7994542	0.00074487453	1.1479945	0.5537835	1.014761	0.6277429	0.90965927	0.7017344
2022-02-24	Connecticut	Delta	0.8173691	0.0007242522	1.1805911	0.5653719	1.045874	0.6408563	0.93127644	0.71719134
2022-02-25	Connecticut	Delta	0.83474416	0.0007057985	1.2028542	0.5760019	1.0697825	0.65148115	0.9518286	0.7297313
2022-02-26	Connecticut	Delta	0.8491919	0.0006875248	1.2307806	0.5835036	1.0907769	0.6618537	0.9716642	0.74173117
2022-02-27	Connecticut	Delta	0.8611079	0.00066825346	1.2597362	0.5909143	1.1095003	0.6686167	0.9884486	0.75228983
2022-02-28	Connecticut	Delta	0.871145	0.00064766576	1.290833	0.5970553	1.1256952	0.6725744	0.99914634	0.7591232
2022-03-01	Connecticut	Delta	0.88078773	0.00062500674	1.309265	0.59253156	1.1379639	0.6787706	1.009649	0.7637516
2022-03-02	Connecticut	Delta	0.88492393	0.00060718966	1.3330187	0.5939764	1.146706	0.68232685	1.0187405	0.76746595
2022-03-03	Connecticut	Delta	0.8880396	0.0005818432	1.3461062	0.58636504	1.1567981	0.6793095	1.0265653	0.7677544
2022-03-04	Connecticut	Delta	0.8924625	0.0005527583	1.3650774	0.5852154	1.1673466	0.67529243	1.0317657	0.76685095
2022-03-05	Connecticut	Delta	0.89313424	0.00052375044	1.3730983	0.57850915	1.1746455	0.66915363	1.0357348	0.7624896
2022-03-06	Connecticut	Delta	0.8916156	0.0004917517	1.3763355	0.5707563	1.1808558	0.6648332	1.0371861	0.75708425
2022-03-07	Connecticut	Delta	0.8871851	0.00045506767	1.3957611	0.558873	1.1854894	0.65934366	1.0361801	0.7517222
2022-03-08	Connecticut	Delta	0.8836361	0.00042399857	1.4044706	0.54417586	1.1854506	0.650869	1.034871	0.7437353
2022-03-09	Connecticut	Delta	0.8746471	0.00039698466	1.4077873	0.53076965	1.1858648	0.6441755	1.0339273	0.7364558
2022-03-10	Connecticut	Delta	0.86752665	0.00036728277	1.4115936	0.5213947	1.1853597	0.6325795	1.0292234	0.72846377
2022-03-11	Connecticut	Delta	0.85796404	0.00033910858	1.4111086	0.5143503	1.1830366	0.62156355	1.0217853	0.7181264
2022-03-12	Connecticut	Delta	0.8467237	0.0003100452	1.4198449	0.50610036	1.1805075	0.60991675	1.015337	0.70599335
2022-03-13	Connecticut	Delta	0.8372328	0.00028365193	1.4195017	0.49550813	1.1761322	0.5978537	1.0107911	0.6957433
2022-03-14	Connecticut	Delta	0.8249207	0.0002622567	1.4192653	0.48071375	1.170788	0.586935	1.0059218	0.6860932
2022-03-15	Connecticut	Delta	0.8128928	0.00023890627	1.4218049	0.46744555	1.1754217	0.5742828	0.99857235	0.67433715
2022-03-16	Connecticut	Delta	0.80335987	0.00021844928	1.4202136	0.4599582	1.1767384	0.56114584	0.98895437	0.66475654
2022-03-17	Connecticut	Delta	0.79572356	0.00020129346	1.4446672	0.44360498	1.1772084	0.54908943	0.9823458	0.6542647
2022-03-18	Connecticut	Delta	0.7874429	0.00018374197	1.4539505	0.43216953	1.1700128	0.5364713	0.9758785	0.64239496
2022-03-19	Connecticut	Delta	0.77966833	0.00016846521	1.4609132	0.42297876	1.1720426	0.52589697	0.97077644	0.6327108
2022-03-20	Connecticut	Delta	0.77146274	0.0001555678	1.4791486	0.40837854	1.1806246	0.516387	0.96727014	0.62275726
2022-03-21	Connecticut	Delta	0.76679766	0.00014288857	1.4990599	0.39747962	1.1891274	0.50445503	0.9635444	0.6123549
2022-03-22	Connecticut	Delta	0.76580834	0.00013075085	1.5253158	0.38729	1.1980164	0.4956094	0.9708655	0.6072686
2022-03-23	Connecticut	Delta	0.76017106	0.000120736164	1.5511594	0.3792786	1.2128947	0.48896378	0.9787799	0.5995771
2022-03-24	Connecticut	Delta	0.75821114	0.00011196102	1.5851822	0.37369862	1.2249639	0.48187828	0.9850473	0.5950612
2022-03-25	Connecticut	Delta	0.7583957	0.00010320062	1.6186285	0.36851025	1.2474079	0.4764982	0.9916875	0.59337884
2022-03-26	Connecticut	Delta	0.76659673	9.4787116e-05	1.6559528	0.36413145	1.2683657	0.47189435	1.0106132	0.59334415
2022-03-27	Connecticut	Delta	0.7755424	8.752558e-05	1.7152878	0.36126775	1.3040867	0.46800596	1.0308381	0.594247
2022-03-28	Connecticut	Delta	0.7871215	8.146666e-05	1.7786977	0.35383105	1.3475442	0.46488154	1.0517356	0.59776354
2022-03-29	Connecticut	Delta	0.79978263	7.6029275e-05	1.8860233	0.34802324	1.3963856	0.4636138	1.0809939	0.5988537
2022-03-30	Connecticut	Delta	0.8140687	7.043065e-05	2.0222697	0.3410882	1.4576076	0.46234447	1.1126344	0.6023051
2022-03-31	Connecticut	Delta	0.8285222	6.563878e-05	2.1590896	0.3320666	1.5213919	0.46550173	1.1495764	0.61179256
2022-04-01	Connecticut	Delta	0.8497848	6.0503065e-05	2.32453	0.3274917	1.599181	0.46464393	1.197012	0.62002814
2022-04-02	Connecticut	Delta	0.8718296	5.5774908e-05	2.462164	0.32415736	1.6892701	0.46250403	1.252711	0.622308
2022-04-03	Connecticut	Delta	0.8952862	5.183867e-05	2.6405036	0.31689999	1.8003236	0.46001175	1.3019073	0.6270143
2022-04-04	Connecticut	Delta	0.9180571	4.703104e-05	2.8587918	0.3154105	1.9258281	0.45530862	1.3614807	0.6384954
2022-04-05	Connecticut	Delta	0.94573206	4.3421645e-05	3.1254075	0.3037933	2.0443647	0.45277533	1.4296937	0.6458874
2022-04-06	Connecticut	Delta	0.9690273	4.0591593e-05	3.3220618	0.2965575	2.1851711	0.4483765	1.50169	0.6518352
2022-04-07	Connecticut	Delta	0.98937196	3.730427e-05	3.610166	0.28774548	2.35226	0.4412639	1.5812278	0.65703195
2022-04-08	Connecticut	Delta	1.0210081	3.4237593e-05	3.9521954	0.27104807	2.5193043	0.4313339	1.6486043	0.64848363
2022-04-09	Connecticut	Delta	1.0459003	3.11661e-05	4.4310737	0.2563395	2.6850982	0.42067808	1.7248143	0.6417083
2022-04-10	Connecticut	Delta	1.0657709	2.854201e-05	4.923599	0.24157827	2.8804266	0.40329018	1.8265959	0.633093
2022-04-11	Connecticut	Delta	1.0771508	2.5972364e-05	5.759895	0.2209757	3.1854103	0.37829238	1.9495561	0.6211734
2022-04-12	Connecticut	Delta	1.100275	2.35269e-05	6.8302236	0.19045164	3.568657	0.35361537	2.0791504	0.60442734
2021-11-15	Connecticut	Omicron 21L	3.6694622	0.0	12.031408	1.1334395	7.9916105	1.6966463	5.628976	2.44845
2021-11-16	Connecticut	Omicron 21L	3.6250963	0.0	10.576569	1.227907	7.3982587	1.7677231	5.329475	2.460514
2021-11-17	Connecticut	Omicron 21L	3.5144706	0.0	9.530143	1.2059175	6.932799	1.7801955	5.049048	2.4371643
2021-11-18	Connecticut	Omicron 21L	3.3374677	0.0	8.838039	1.1916213	6.3183784	1.6977037	4.7392907	2.3282726
2021-11-19	Connecticut	Omicron 21L	3.0767436	0.0	8.260822	1.1256989	5.8077517	1.5937864	4.37936	2.163297
2021-11-20	Connecticut	Omicron 21L	2.8268123	0.0	7.5292253	1.0478097	5.3528395	1.452014	3.9886923	2.0082116
2021-11-21	Connecticut	Omicron 21L	2.54139	0.0	6.8144393	0.9502066	4.885452	1.3198117	3.6194673	1.8287904
2021-11-22	Connecticut	Omicron 21L	2.2922401	0.0	6.1595306	0.86601377	4.3876357	1.1880583	3.2610662	1.6395977
2021-11-23	Connecticut	Omicron 21L	2.0322833	0.0	5.4449015	0.7817705	3.911528	1.053854	2.8941796	1.4581351
2021-11-24	Connecticut	Omicron 21L	1.8082514	0.0	4.790331	0.6947467	3.4669874	0.9381132	2.567925	1.2894094
2021-11-25	Connecticut	Omicron 21L	1.5915656	0.0	4.1642966	0.6273092	3.0098124	0.8355204	2.2351687	1.1371593
2021-11-26	Connecticut	Omicron 21L	1.3896422	0.0	3.644119	0.5581304	2.619631	0.7474647	1.9518306	1.0036879
2021-11-27	Connecticut	Omicron 21L	1.2212086	0.0	3.1274529	0.49580854	2.2765205	0.6656576	1.717595	0.8857561
2021-11-28	Connecticut	Omicron 21L	1.0797911	0.0	2.747395	0.44460472	1.9850862	0.5921608	1.5104358	0.77948475
2021-11-29	Connecticut	Omicron 21L	0.95419323	0.0	2.3632224	0.3994786	1.7302055	0.52688956	1.3236895	0.6917893
2021-11-30	Connecticut	Omicron 21L	0.84755313	0.0	2.065315	0.35961124	1.5237222	0.47667658	1.1709303	0.62164587
2021-12-01	Connecticut	Omicron 21L	0.75827396	0.0	1.8493692	0.32475546	1.3536879	0.42915356	1.040773	0.5577026
2021-12-02	Connecticut	Omicron 21L	0.6828958	0.0	1.6524123	0.2945801	1.2102286	0.38931805	0.9348143	0.5081573
2021-12-03	Connecticut	Omicron 21L	0.6244696	0.0	1.4694798	0.26926613	1.0887749	0.3587037	0.8523245	0.4648212
2021-12-04	Connecticut	Omicron 21L	0.57668674	0.0	1.3420845	0.24965042	0.99942356	0.33343485	0.7807267	0.43133414
2021-12-05	Connecticut	Omicron 21L	0.5362437	0.0	1.2470233	0.23637198	0.9210032	0.3117035	0.7194884	0.40460563
2021-12-06	Connecticut	Omicron 21L	0.50149465	0.0	1.1527704	0.22383374	0.8544594	0.2958086	0.67175466	0.38077813
2021-12-07	Connecticut	Omicron 21L	0.47684717	0.0	1.0629778	0.21629883	0.7996846	0.2809981	0.6302351	0.36101174
2021-12-08	Connecticut	Omicron 21L	0.4541884	0.0	0.99486583	0.20931979	0.757264	0.2708554	0.5988039	0.34671307
2021-12-09	Connecticut	Omicron 21L	0.4355203	0.0	0.9436882	0.20471261	0.7221529	0.26266006	0.5734681	0.33662108
2021-12-10	Connecticut	Omicron 21L	0.42005375	0.0	0.89719504	0.20160557	0.6933854	0.2576775	0.55125296	0.32697296
2021-12-11	Connecticut	Omicron 21L	0.40958473	0.0	0.8621256	0.20006996	0.66912	0.25390786	0.5334567	0.32041138
2021-12-12	Connecticut	Omicron 21L	0.4034785	0.0	0.82629853	0.1994927	0.6485031	0.25014067	0.52069306	0.3151363
2021-12-13	Connecticut	Omicron 21L	0.39875525	0.0	0.7948705	0.20086129	0.63533413	0.24894455	0.511057	0.31354696
2021-12-14	Connecticut	Omicron 21L	0.39468685	0.0	0.7816693	0.20237617	0.62410027	0.24966364	0.50389314	0.3132453
2021-12-15	Connecticut	Omicron 21L	0.39406896	0.0	0.7720062	0.20470627	0.6164925	0.2524355	0.50003433	0.31422085
2021-12-16	Connecticut	Omicron 21L	0.39510173	0.0	0.75627923	0.20768367	0.61116695	0.25679037	0.4990021	0.31801876
2021-12-17	Connecticut	Omicron 21L	0.39937866	0.0	0.74381727	0.21265964	0.6087824	0.26252782	0.50079787	0.32282087
2021-12-18	Connecticut	Omicron 21L	0.40309536	0.0	0.74203855	0.21883126	0.6106324	0.26951456	0.50223935	0.3293501
2021-12-19	Connecticut	Omicron 21L	0.4085303	0.0	0.73597866	0.22677845	0.60984844	0.27726933	0.50618464	0.33698067
2021-12-20	Connecticut	Omicron 21L	0.416767	0.0	0.7344273	0.2375834	0.6110705	0.28621864	0.51113445	0.3460335
2021-12-21	Connecticut	Omicron 21L	0.42588043	0.0	0.73828405	0.2487682	0.61654633	0.2971705	0.5188656	0.35661393
2021-12-22	Connecticut	Omicron 21L	0.43628252	0.0	0.7340837	0.25949344	0.62204194	0.31088415	0.52754426	0.36988002
2021-12-23	Connecticut	Omicron 21L	0.44926548	0.0	0.73805416	0.27236333	0.6280217	0.32586974	0.5370552	0.38358444
2021-12-24	Connecticut	Omicron 21L	0.46313614	0.0	0.74328166	0.2867621	0.6387585	0.3409398	0.5484507	0.39941904
2021-12-25	Connecticut	Omicron 21L	0.47940904	2.053235e-11	0.75552833	0.30259985	0.6500506	0.35860032	0.5636581	0.41486615
2021-12-26	Connecticut	Omicron 21L	0.49700987	4.696939e-05	0.7694019	0.3207909	0.66280466	0.37589997	0.5801987	0.43320823
2021-12-27	Connecticut	Omicron 21L	0.51675475	0.00071855437	0.779967	0.3404587	0.68148273	0.39583275	0.59797597	0.45330548
2021-12-28	Connecticut	Omicron 21L	0.5383702	0.0014316533	0.7992012	0.3628167	0.6997134	0.41867912	0.61877275	0.47610864
2021-12-29	Connecticut	Omicron 21L	0.5629705	0.0016745998	0.8199409	0.38533917	0.72186303	0.44243518	0.6420233	0.49860784
2021-12-30	Connecticut	Omicron 21L	0.5894307	0.0018208884	0.84461874	0.40929377	0.7464392	0.46598732	0.6676597	0.52332145
2021-12-31	Connecticut	Omicron 21L	0.61746	0.002038305	0.87166125	0.43480602	0.77315944	0.4904247	0.69478506	0.5504275
2022-01-01	Connecticut	Omicron 21L	0.6477183	0.002229333	0.90207	0.4613192	0.80174416	0.51945424	0.7260796	0.57888293
2022-01-02	Connecticut	Omicron 21L	0.6796209	0.0023678904	0.9310139	0.48998106	0.83524156	0.549514	0.7583865	0.6098676
2022-01-03	Connecticut	Omicron 21L	0.7151425	0.002486834	0.96810675	0.5229186	0.8731196	0.58158433	0.79215586	0.6449024
2022-01-04	Connecticut	Omicron 21L	0.75130457	0.0026262966	1.002222	0.5557774	0.9113444	0.6152935	0.8291853	0.6802343
2022-01-05	Connecticut	Omicron 21L	0.7896768	0.0027634092	1.0404805	0.5915639	0.95478874	0.6528507	0.8683041	0.71926665
2022-01-06	Connecticut	Omicron 21L	0.8313508	0.0029122117	1.0823035	0.6302209	0.9963294	0.695136	0.90883327	0.7606013
2022-01-07	Connecticut	Omicron 21L	0.8721559	0.0030753608	1.1233733	0.6689643	1.0383083	0.73768085	0.9510923	0.80393356
2022-01-08	Connecticut	Omicron 21L	0.91642064	0.003287585	1.1634326	0.7127587	1.0801921	0.7805058	0.9944908	0.84883577
2022-01-09	Connecticut	Omicron 21L	0.9628148	0.00349419	1.2009579	0.7606391	1.121325	0.8280411	1.0404581	0.89358675
2022-01-10	Connecticut	Omicron 21L	1.009897	0.003379309	1.2449895	0.8097368	1.1647902	0.8769924	1.086269	0.9394944
2022-01-11	Connecticut	Omicron 21L	1.0567462	0.0031908106	1.2904197	0.86221975	1.2071036	0.923232	1.1306038	0.9848972
2022-01-12	Connecticut	Omicron 21L	1.1006632	0.0032755672	1.3343813	0.9089698	1.2459395	0.9693826	1.1748159	1.0306485
2022-01-13	Connecticut	Omicron 21L	1.1446744	0.0034262603	1.3741883	0.9498806	1.28782	1.0159965	1.2189531	1.076435
2022-01-14	Connecticut	Omicron 21L	1.1855259	0.0035169865	1.4158549	0.98992264	1.3306546	1.0582238	1.2565472	1.1156807
2022-01-15	Connecticut	Omicron 21L	1.2258875	0.0036244646	1.4535003	1.0269397	1.364879	1.0946829	1.2958825	1.1539589
2022-01-16	Connecticut	Omicron 21L	1.2596617	0.0038219308	1.4906058	1.0598999	1.4012566	1.1254853	1.3306754	1.1880713
2022-01-17	Connecticut	Omicron 21L	1.2872562	0.004070919	1.523334	1.089979	1.4333701	1.1540271	1.3627471	1.215986
2022-01-18	Connecticut	Omicron 21L	1.3093098	0.004338763	1.545999	1.1116513	1.4558926	1.1729248	1.3836807	1.2376442
2022-01-19	Connecticut	Omicron 21L	1.3245327	0.0046256175	1.5619164	1.1239507	1.4732839	1.1882615	1.401567	1.2529883
2022-01-20	Connecticut	Omicron 21L	1.3316681	0.0049589975	1.5641309	1.1291181	1.4784333	1.1953075	1.4097146	1.2599757
2022-01-21	Connecticut	Omicron 21L	1.330637	0.00531663	1.558057	1.1297297	1.4768414	1.1983302	1.4081752	1.260797
2022-01-22	Connecticut	Omicron 21L	1.3214369	0.0056983232	1.5440841	1.1251683	1.4625356	1.1941092	1.3967179	1.2534832
2022-01-23	Connecticut	Omicron 21L	1.3053522	0.0061318963	1.51826	1.1181061	1.4400159	1.1829987	1.3769469	1.2391436
2022-01-24	Connecticut	Omicron 21L	1.284828	0.0065426696	1.4835244	1.1085055	1.4111161	1.1669432	1.3515353	1.222372
2022-01-25	Connecticut	Omicron 21L	1.2609079	0.006974409	1.4480774	1.0956837	1.379265	1.1519059	1.3238952	1.202598
2022-01-26	Connecticut	Omicron 21L	1.2344251	0.007403061	1.4082913	1.0808734	1.3466345	1.1324968	1.291791	1.17856
2022-01-27	Connecticut	Omicron 21L	1.2063158	0.007824751	1.3717207	1.0605446	1.3137683	1.1101236	1.2601948	1.1527109
2022-01-28	Connecticut	Omicron 21L	1.1766504	0.008215964	1.3368706	1.0416701	1.2826766	1.0866787	1.2306365	1.1273912
2022-01-29	Connecticut	Omicron 21L	1.1505637	0.00858788	1.303426	1.0199242	1.252499	1.063013	1.2026023	1.1029384
2022-01-30	Connecticut	Omicron 21L	1.1258006	0.008893447	1.2773501	0.99782944	1.2245436	1.0404238	1.1760808	1.0781813
2022-01-31	Connecticut	Omicron 21L	1.1036935	0.009184383	1.2535285	0.9764075	1.202067	1.0195199	1.1544464	1.057976
2022-02-01	Connecticut	Omicron 21L	1.086809	0.009422237	1.235715	0.95687836	1.1847947	1.000443	1.1380901	1.0403492
2022-02-02	Connecticut	Omicron 21L	1.0724416	0.009616483	1.2267189	0.94178593	1.1723324	0.9845562	1.125753	1.026202
2022-02-03	Connecticut	Omicron 21L	1.0649934	0.009801506	1.2223991	0.9304562	1.167377	0.9755601	1.1190997	1.0175354
2022-02-04	Connecticut	Omicron 21L	1.0639377	0.009972816	1.2263716	0.9270763	1.167542	0.97264093	1.1185391	1.0158243
2022-02-05	Connecticut	Omicron 21L	1.0705928	0.010108652	1.2344004	0.9312443	1.1750631	0.9771234	1.125533	1.0195088
2022-02-06	Connecticut	Omicron 21L	1.0842249	0.010281582	1.2521405	0.94237953	1.1920996	0.9901684	1.1397831	1.0322826
2022-02-07	Connecticut	Omicron 21L	1.1080394	0.01047986	1.2765517	0.96488965	1.216865	1.0129514	1.1634469	1.0547655
2022-02-08	Connecticut	Omicron 21L	1.1404083	0.010730419	1.3073304	0.99795526	1.2492878	1.044043	1.1958296	1.0870043
2022-02-09	Connecticut	Omicron 21L	1.1808783	0.011031226	1.3450204	1.0375468	1.2905384	1.0839095	1.2356479	1.1270897
2022-02-10	Connecticut	Omicron 21L	1.228672	0.011489877	1.395718	1.0852133	1.3373228	1.1326288	1.2833978	1.1762161
2022-02-11	Connecticut	Omicron 21L	1.285189	0.012075201	1.4515612	1.1417639	1.3926848	1.1890596	1.3392444	1.232014
2022-02-12	Connecticut	Omicron 21L	1.3470396	0.012842864	1.5183429	1.2039006	1.4539516	1.2522238	1.4017152	1.2958534
2022-02-13	Connecticut	Omicron 21L	1.4179325	0.013802486	1.5896709	1.272321	1.5245516	1.321405	1.4722717	1.3657792
2022-02-14	Connecticut	Omicron 21L	1.4942877	0.01503318	1.6655056	1.3399607	1.6017832	1.3945019	1.5481434	1.4385474
2022-02-15	Connecticut	Omicron 21L	1.5759152	0.01655099	1.7549425	1.4145956	1.6847471	1.4692426	1.6325483	1.5166318
2022-02-16	Connecticut	Omicron 21L	1.660622	0.018477041	1.8442987	1.4937532	1.7743101	1.5494919	1.7196435	1.5990026
2022-02-17	Connecticut	Omicron 21L	1.7467949	0.020896003	1.9418691	1.5666647	1.8695937	1.6277722	1.8103831	1.6815665
2022-02-18	Connecticut	Omicron 21L	1.835002	0.023903541	2.0419798	1.6429745	1.9656539	1.7080479	1.902549	1.7645249
2022-02-19	Connecticut	Omicron 21L	1.9212751	0.027699541	2.1436534	1.712326	2.0636313	1.7830158	1.993478	1.8432506
2022-02-20	Connecticut	Omicron 21L	2.002261	0.032435976	2.2360613	1.7805188	2.1528068	1.8534654	2.0808573	1.9209864
2022-02-21	Connecticut	Omicron 21L	2.0751843	0.038325403	2.318047	1.8424412	2.2350702	1.9193255	2.1565678	1.9887065
2022-02-22	Connecticut	Omicron 21L	2.137333	0.045698423	2.3913622	1.9018201	2.304524	1.9744062	2.2250862	2.0484166
2022-02-23	Connecticut	Omicron 21L	2.185678	0.05477175	2.445862	1.9488181	2.356424	2.0247304	2.2789402	2.0972576
2022-02-24	Connecticut	Omicron 21L	2.2210453	0.06595589	2.4784048	1.9815564	2.386926	2.0612748	2.3124003	2.1342745
2022-02-25	Connecticut	Omicron 21L	2.242423	0.079719335	2.4902308	2.013124	2.401899	2.0875273	2.3312764	2.158402
2022-02-26	Connecticut	Omicron 21L	2.2498145	0.09633553	2.4860873	2.0301673	2.4017541	2.10219	2.3362143	2.1714342
2022-02-27	Connecticut	Omicron 21L	2.243679	0.115940444	2.469934	2.0380166	2.3889344	2.1053443	2.3240376	2.1717248
2022-02-28	Connecticut	Omicron 21L	2.2260656	0.13885915	2.4355125	2.0348413	2.3628113	2.0968852	2.3022776	2.1566296
2022-03-01	Connecticut	Omicron 21L	2.199405	0.16557181	2.396039	2.0178502	2.330164	2.078347	2.2681448	2.1325083
2022-03-02	Connecticut	Omicron 21L	2.164576	0.19522387	2.352744	1.9886327	2.2863948	2.0485673	2.2268696	2.0988824
2022-03-03	Connecticut	Omicron 21L	2.1200585	0.22856519	2.3022406	1.949965	2.239463	2.0064692	2.1810575	2.0551462
2022-03-04	Connecticut	Omicron 21L	2.066952	0.26487398	2.2526443	1.8995694	2.1893308	1.9564495	2.1285896	2.007124
2022-03-05	Connecticut	Omicron 21L	2.012258	0.30291587	2.2002811	1.8420113	2.1323104	1.8994107	2.0752218	1.9503467
2022-03-06	Connecticut	Omicron 21L	1.9546171	0.34270018	2.1487985	1.7789937	2.0738149	1.8393006	2.0192661	1.8906997
2022-03-07	Connecticut	Omicron 21L	1.8925059	0.38251013	2.0891912	1.7133166	2.0167189	1.7775573	1.9581335	1.827864
2022-03-08	Connecticut	Omicron 21L	1.8298756	0.42200822	2.0272772	1.651941	1.9531533	1.7161305	1.8955606	1.7648562
2022-03-09	Connecticut	Omicron 21L	1.7670097	0.46086222	1.9618946	1.5919492	1.8894662	1.6538445	1.831553	1.7055461
2022-03-10	Connecticut	Omicron 21L	1.704749	0.49813694	1.9030983	1.5317976	1.8249986	1.5934391	1.7681096	1.6463119
2022-03-11	Connecticut	Omicron 21L	1.6434208	0.5327867	1.8327683	1.480615	1.7619357	1.53796	1.7047789	1.588305
2022-03-12	Connecticut	Omicron 21L	1.5852726	0.5655397	1.7679917	1.4345422	1.697142	1.4861472	1.6433542	1.5341309
2022-03-13	Connecticut	Omicron 21L	1.5306158	0.59506786	1.698396	1.3890467	1.6350404	1.438058	1.5861	1.4821169
